impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,type
104.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
1080.0,7.0,0.006481481,0.0,1,2.0,2.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
212.0,2.0,0.009433962,0.0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
418.0,7.0,0.016746411,0.0,1,4.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
174.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,27.0,0.0,fake
644.0,1.0,0.001552795,0.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
1538.0,28.0,0.018205462,4.0,1,8.0,3.0,4,0,3,0,0,0,0,0,0,5.0,5.0,fake
52.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
307.0,5.0,0.016286645,0.0,2,1.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
228.0,4.0,0.01754386,0.0,0,2.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
6807.0,1118.0,0.164242691,3.0,11,65.0,15.0,0,0,241,0,0,0,0,0,0,783.0,783.0,fake
1094.0,34.0,0.031078611,1.0,1,7.0,0.0,5,1,7,0,0,0,0,0,0,12.0,12.0,fake
3818.0,155.0,0.040597171,2.0,4,7.0,2.0,22,0,29,0,0,0,0,0,0,89.0,89.0,fake
320.0,4.0,0.0125,0.0,1,2.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
87.0,3.0,0.034482759,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,25.0,2.0,fake
1236.0,134.0,0.108414239,2.0,0,6.0,1.0,7,1,19,0,0,0,0,0,0,98.0,98.0,fake
1335.0,17.0,0.012734082,1.0,1,9.0,0.0,0,0,6,0,0,0,0,0,0,0.0,0.0,fake
1241.0,159.0,0.128122482,0.0,0,7.0,0.0,0,0,9,0,0,0,0,0,0,143.0,143.0,fake
966.0,21.0,0.02173913,0.0,2,6.0,1.0,0,0,7,0,0,0,0,0,0,185.0,5.0,fake
144.0,1.0,0.006944444,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
417.0,35.0,0.083932854,1.0,0,1.0,3.0,0,0,8,0,0,0,0,0,0,937.0,22.0,fake
552.0,3.0,0.005434783,0.0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
671.0,22.0,0.032786885,0.0,1,4.0,4.0,0,0,3,0,0,0,0,0,0,87.0,10.0,fake
3733.0,97.0,0.025984463,0.0,6,9.0,5.0,0,0,77,0,0,0,0,0,0,0.0,0.0,fake
303.0,12.0,0.03960396,0.0,1,4.0,1.0,0,0,2,0,0,0,0,0,0,76.0,4.0,fake
301.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
193.0,2.0,0.010362694,0.0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
186.0,8.0,0.043010753,0.0,1,2.0,0.0,0,0,3,0,0,0,0,0,0,24.0,2.0,fake
124.0,2.0,0.016129032,0.0,1,1.0,0.0,0,0,0,0,0,0,0,0,0,11.0,0.0,fake
131.0,2.0,0.015267176,0.0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
958.0,19.0,0.019832985,1.0,1,5.0,4.0,0,0,8,0,0,0,0,0,0,0.0,0.0,fake
226.0,7.0,0.030973451,0.0,1,2.0,2.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
266.0,1.0,0.003759398,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
743.0,53.0,0.071332436,1.0,0,6.0,0.0,5,0,3,0,0,0,0,0,0,38.0,38.0,fake
248.0,5.0,0.02016129,0.0,1,3.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
328.0,17.0,0.051829268,0.0,1,5.0,1.0,0,0,3,0,0,0,0,0,0,95.0,7.0,fake
1071.0,7.0,0.006535948,0.0,1,4.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
173.0,1.0,0.005780347,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
248.0,16.0,0.064516129,0.0,3,2.0,0.0,1,0,7,0,0,0,0,0,0,30.0,3.0,fake
8095.0,924.0,0.114144534,2.0,65,21.0,27.0,0,41,768,0,0,0,0,0,0,0.0,0.0,fake
636.0,14.0,0.022012579,0.0,0,3.0,2.0,0,4,5,0,0,0,0,0,0,0.0,0.0,fake
72.0,2.0,0.027777778,0.0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,14.0,0.0,fake
166.0,4.0,0.024096386,0.0,1,1.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
230.0,4.0,0.017391304,0.0,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
491.0,15.0,0.030549898,0.0,1,4.0,1.0,0,0,4,0,0,0,0,0,0,130.0,5.0,fake
1576.0,42.0,0.026649746,2.0,1,17.0,0.0,0,2,10,0,0,0,0,0,0,10.0,10.0,fake
118.0,1.0,0.008474576,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
160.0,4.0,0.025,0.0,1,1.0,0.0,0,0,0,0,0,0,0,0,0,39.0,2.0,fake
3522.0,38.0,0.010789324,0.0,2,21.0,6.0,0,0,9,0,0,0,0,0,0,0.0,0.0,fake
351.0,6.0,0.017094017,0.0,0,3.0,0.0,0,0,3,0,0,0,0,0,0,0.0,0.0,fake
222.0,8.0,0.036036036,0.0,0,0.0,4.0,0,0,4,0,0,0,0,0,0,0.0,0.0,fake
325.0,6.0,0.018461538,0.0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,56.0,3.0,fake
546.0,1.0,0.001831502,0.0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
2420.0,165.0,0.068181818,5.0,0,15.0,4.0,54,2,34,0,0,0,0,0,0,51.0,51.0,fake
703.0,10.0,0.014224751,0.0,0,7.0,0.0,0,0,1,0,0,0,0,0,0,105.0,2.0,fake
411.0,20.0,0.0486618,0.0,0,0.0,2.0,4,0,8,0,0,0,0,0,0,64.0,6.0,fake
219.0,8.0,0.03652968,0.0,2,5.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
87.0,5.0,0.057471264,0.0,0,3.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
1089.0,15.0,0.013774105,0.0,1,6.0,4.0,0,0,4,0,0,0,0,0,0,0.0,0.0,fake
517.0,4.0,0.007736944,0.0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,138.0,1.0,fake
123.0,3.0,0.024390244,0.0,0,3.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
793.0,6.0,0.007566204,0.0,0,4.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
145.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
87.0,3.0,0.034482759,0.0,1,1.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
478.0,13.0,0.027196653,0.0,1,2.0,0.0,0,0,10,0,0,0,0,0,0,0.0,0.0,fake
1121.0,30.0,0.02676182,0.0,2,3.0,1.0,20,0,4,0,0,0,0,0,0,0.0,0.0,fake
690.0,21.0,0.030434783,0.0,0,4.0,4.0,3,0,3,0,0,0,0,0,0,103.0,7.0,fake
166.0,1.0,0.006024096,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,27.0,0.0,fake
4838.0,204.0,0.042166184,0.0,4,30.0,101.0,0,3,66,0,0,0,0,0,0,0.0,0.0,fake
112.0,4.0,0.035714286,0.0,1,1.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
89.0,2.0,0.02247191,0.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
312.0,5.0,0.016025641,0.0,1,3.0,0.0,0,0,0,0,0,0,0,0,0,49.0,1.0,fake
125.0,6.0,0.048,0.0,2,2.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
218.0,1.0,0.004587156,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,43.0,0.0,fake
206.0,4.0,0.019417476,0.0,0,4.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
227.0,15.0,0.066079295,0.0,2,3.0,2.0,0,0,8,0,0,0,0,0,0,0.0,0.0,fake
3833.0,154.0,0.040177407,5.0,4,54.0,9.0,0,14,68,0,0,0,0,0,0,0.0,0.0,fake
272.0,8.0,0.029411765,0.0,1,5.0,0.0,0,0,1,0,0,0,0,0,0,53.0,1.0,fake
110.0,17.0,0.154545455,0.0,1,4.0,0.0,0,0,11,0,0,0,0,0,0,26.0,1.0,fake
169.0,8.0,0.047337278,0.0,1,3.0,0.0,0,0,2,0,0,0,0,0,0,72.0,2.0,fake
3877.0,92.0,0.023729688,1.0,0,0.0,2.0,0,0,7,0,0,0,0,0,0,82.0,82.0,fake
863.0,7.0,0.00811124,0.0,0,4.0,0.0,0,0,3,0,0,0,0,0,0,0.0,0.0,fake
235.0,9.0,0.038297872,0.0,0,2.0,1.0,0,0,5,0,0,0,0,0,0,43.0,1.0,fake
109.0,1.0,0.009174312,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
74.0,2.0,0.027027027,0.0,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
133.0,13.0,0.097744361,0.0,2,4.0,0.0,0,0,7,0,0,0,0,0,0,0.0,0.0,fake
1189.0,129.0,0.108494533,0.0,0,9.0,0.0,1,1,7,0,0,0,0,0,0,111.0,111.0,fake
1951.0,123.0,0.063044593,1.0,2,18.0,0.0,2,0,14,0,0,0,0,0,0,86.0,86.0,fake
413.0,6.0,0.014527845,0.0,1,1.0,0.0,0,0,2,0,0,0,0,0,0,42.0,2.0,fake
192.0,11.0,0.057291667,0.0,1,2.0,0.0,0,0,7,0,0,0,0,0,0,46.0,1.0,fake
212.0,6.0,0.028301887,0.0,1,1.0,0.0,0,0,4,0,0,0,0,0,0,0.0,0.0,fake
1073.0,138.0,0.12861137,0.0,4,11.0,0.0,0,0,23,0,0,0,0,0,0,100.0,100.0,fake
136.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,25.0,0.0,fake
1519.0,87.0,0.057274523,4.0,2,23.0,2.0,31,0,25,0,0,0,0,0,0,0.0,0.0,fake
842.0,38.0,0.045130641,0.0,1,5.0,0.0,1,0,7,0,0,0,0,0,0,24.0,24.0,fake
233.0,4.0,0.017167382,0.0,0,4.0,0.0,0,0,0,0,0,0,0,0,0,38.0,0.0,fake
132.0,11.0,0.083333333,0.0,1,5.0,0.0,2,0,3,0,0,0,0,0,0,30.0,0.0,fake
2052.0,144.0,0.070175439,3.0,1,13.0,3.0,5,0,10,0,0,0,0,0,0,109.0,109.0,fake
193.0,3.0,0.015544041,0.0,1,0.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
112.0,8.0,0.071428571,0.0,0,6.0,1.0,0,0,0,0,0,0,0,0,0,29.0,1.0,fake
686.0,16.0,0.023323615,1.0,0,4.0,4.0,7,0,0,0,0,0,0,0,0,0.0,0.0,fake
394.0,5.0,0.012690355,0.0,1,4.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
181.0,4.0,0.022099448,0.0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,33.0,2.0,fake
5972.0,307.0,0.051406564,9.0,17,38.0,5.0,55,10,121,0,0,0,0,0,0,52.0,52.0,fake
218.0,3.0,0.013761468,0.0,1,1.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
377.0,92.0,0.24403183,1.0,1,12.0,1.0,55,0,22,0,0,0,0,0,0,0.0,0.0,fake
616.0,3.0,0.00487013,0.0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
798.0,67.0,0.0839599,1.0,2,24.0,3.0,4,0,10,0,0,0,0,0,0,23.0,23.0,fake
740.0,7.0,0.009459459,0.0,0,5.0,0.0,0,0,0,0,0,0,0,0,0,136.0,2.0,fake
470.0,10.0,0.021276596,0.0,1,3.0,0.0,0,0,6,0,0,0,0,0,0,0.0,0.0,fake
926.0,19.0,0.020518359,0.0,2,8.0,2.0,0,0,5,0,0,0,0,0,0,135.0,2.0,fake
4570.0,220.0,0.048140044,0.0,9,33.0,32.0,1,0,145,0,0,0,0,0,0,0.0,0.0,fake
903.0,24.0,0.026578073,0.0,0,14.0,0.0,0,0,10,0,0,0,0,0,0,0.0,0.0,fake
3231.0,39.0,0.012070566,0.0,2,25.0,1.0,0,2,9,0,0,0,0,0,0,0.0,0.0,fake
610.0,22.0,0.036065574,0.0,0,5.0,0.0,0,0,0,0,0,0,0,0,0,17.0,17.0,fake
787.0,11.0,0.013977128,0.0,0,4.0,0.0,0,0,7,0,0,0,0,0,0,0.0,0.0,fake
672.0,7.0,0.010416667,1.0,0,5.0,0.0,0,0,0,0,0,0,0,0,0,103.0,1.0,fake
1099.0,73.0,0.066424022,0.0,1,6.0,2.0,0,0,4,0,0,0,0,0,0,60.0,60.0,fake
196.0,1.0,0.005102041,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,52.0,1.0,fake
1302.0,59.0,0.0453149,0.0,2,6.0,5.0,0,7,39,0,0,0,0,0,0,0.0,0.0,fake
142.0,9.0,0.063380282,0.0,1,6.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
266.0,11.0,0.041353383,0.0,0,1.0,0.0,1,0,6,0,0,0,0,0,0,92.0,3.0,fake
467.0,7.0,0.014989293,0.0,0,2.0,0.0,0,0,3,0,0,0,0,0,0,83.0,2.0,fake
304.0,9.0,0.029605263,0.0,1,4.0,0.0,0,0,4,0,0,0,0,0,0,0.0,0.0,fake
118.0,7.0,0.059322034,0.0,1,4.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
198.0,6.0,0.03030303,0.0,1,2.0,0.0,0,0,2,0,0,0,0,0,0,35.0,1.0,fake
111.0,5.0,0.045045045,0.0,0,2.0,0.0,0,0,2,0,0,0,0,0,0,18.0,1.0,fake
61.0,1.0,0.016393443,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
223.0,25.0,0.112107623,0.0,1,9.0,0.0,1,0,9,0,0,0,0,0,0,5.0,5.0,fake
161.0,7.0,0.043478261,0.0,1,4.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
544.0,7.0,0.012867647,0.0,1,3.0,2.0,0,0,1,0,0,0,0,0,0,42.0,0.0,fake
571.0,10.0,0.017513135,0.0,0,4.0,1.0,1,0,2,0,0,0,0,0,0,56.0,2.0,fake
299.0,6.0,0.02006689,0.0,1,4.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
285.0,34.0,0.119298246,0.0,1,6.0,0.0,0,0,4,0,0,0,0,0,0,23.0,23.0,fake
292.0,38.0,0.130136986,0.0,2,7.0,0.0,1,0,0,0,0,0,0,0,0,28.0,28.0,fake
203.0,29.0,0.142857143,0.0,1,9.0,0.0,0,0,2,0,0,0,0,0,0,17.0,17.0,fake
423.0,48.0,0.113475177,0.0,6,9.0,0.0,0,0,10,0,0,0,0,0,0,23.0,23.0,fake
2142.0,48.0,0.022408964,0.0,1,6.0,4.0,1,2,27,0,0,0,0,0,0,362.0,7.0,fake
217.0,8.0,0.036866359,0.0,1,6.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
18501.0,2274.0,0.122912275,3.0,43,52.0,12.0,0,15,2144,0,0,0,0,0,0,5.0,5.0,fake
216.0,4.0,0.018518519,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,38.0,3.0,fake
891.0,15.0,0.016835017,0.0,0,0.0,1.0,0,0,1,0,0,0,0,0,0,188.0,13.0,fake
1398.0,41.0,0.029327611,0.0,3,11.0,7.0,0,0,19,0,0,0,0,0,0,152.0,1.0,fake
2568.0,107.0,0.041666667,0.0,3,40.0,16.0,0,0,48,0,0,0,0,0,0,0.0,0.0,fake
857.0,6.0,0.007001167,0.0,1,2.0,0.0,0,1,2,0,0,0,0,0,0,0.0,0.0,fake
852.0,21.0,0.024647887,0.0,1,8.0,0.0,0,0,8,0,0,0,0,0,0,154.0,4.0,fake
1041.0,163.0,0.156580211,0.0,2,6.0,0.0,1,0,15,0,0,0,0,0,0,139.0,139.0,fake
1153.0,16.0,0.013876843,0.0,0,5.0,1.0,0,0,10,0,0,0,0,0,0,0.0,0.0,fake
287.0,5.0,0.017421603,0.0,0,3.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
588.0,4.0,0.006802721,0.0,0,0.0,1.0,0,0,3,0,0,0,0,0,0,0.0,0.0,fake
1197.0,22.0,0.018379282,0.0,1,3.0,2.0,4,0,8,0,0,0,0,0,0,490.0,4.0,fake
880.0,54.0,0.061363636,0.0,0,4.0,0.0,1,0,9,0,0,0,0,0,0,40.0,40.0,fake
272.0,8.0,0.029411765,0.0,1,3.0,0.0,0,0,0,0,0,0,0,0,0,55.0,4.0,fake
121.0,7.0,0.05785124,0.0,1,1.0,0.0,0,0,3,0,0,0,0,0,0,19.0,2.0,fake
36.0,2.0,0.055555556,0.0,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
139.0,9.0,0.064748201,0.0,0,1.0,0.0,0,0,7,0,0,0,0,0,0,23.0,1.0,fake
739.0,17.0,0.02300406,0.0,0,1.0,1.0,1,0,4,0,0,0,0,0,0,273.0,10.0,fake
752.0,4.0,0.005319149,0.0,0,2.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
385.0,12.0,0.031168831,0.0,1,4.0,2.0,0,0,5,0,0,0,0,0,0,0.0,0.0,fake
1667.0,68.0,0.040791842,1.0,0,12.0,2.0,2,0,7,0,0,0,0,0,0,44.0,44.0,fake
158.0,3.0,0.018987342,0.0,0,1.0,0.0,0,0,2,0,0,0,0,0,0,24.0,0.0,fake
2624.0,18.0,0.006859756,1.0,1,2.0,0.0,0,0,14,0,0,0,0,0,0,0.0,0.0,fake
783.0,56.0,0.071519796,0.0,0,12.0,6.0,32,0,6,0,0,0,0,0,0,0.0,0.0,fake
577.0,6.0,0.010398614,0.0,0,3.0,1.0,1,1,0,0,0,0,0,0,0,0.0,0.0,fake
221.0,5.0,0.022624434,0.0,1,2.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
203.0,5.0,0.024630542,0.0,1,3.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
35.0,9.0,0.257142857,0.0,0,0.0,0.0,3,0,6,0,0,0,0,0,0,0.0,0.0,fake
30.0,1.0,0.033333333,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
26.0,3.0,0.115384615,0.0,1,0.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
597.0,24.0,0.040201005,0.0,3,9.0,1.0,0,0,11,0,0,0,0,0,0,0.0,0.0,fake
270.0,3.0,0.011111111,0.0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
49.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
1441.0,52.0,0.036086051,0.0,3,16.0,1.0,2,1,22,0,0,0,0,0,0,260.0,7.0,fake
696.0,29.0,0.041666667,1.0,1,4.0,1.0,13,0,4,0,0,0,0,0,0,5.0,5.0,fake
235.0,7.0,0.029787234,0.0,1,3.0,0.0,0,0,3,0,0,0,0,0,0,0.0,0.0,fake
2843.0,26.0,0.009145269,0.0,3,11.0,2.0,0,0,10,0,0,0,0,0,0,0.0,0.0,fake
306.0,1.0,0.003267974,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
1167.0,9.0,0.007712082,0.0,0,6.0,1.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
1174.0,36.0,0.030664395,0.0,1,3.0,0.0,0,0,1,0,0,0,0,0,0,31.0,31.0,fake
445.0,7.0,0.015730337,0.0,1,3.0,1.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
50.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,10.0,0.0,fake
103.0,2.0,0.019417476,0.0,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
149.0,2.0,0.013422819,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,50.0,2.0,fake
4505.0,178.0,0.039511654,5.0,1,26.0,6.0,25,1,29,0,0,0,0,0,0,85.0,85.0,fake
456.0,14.0,0.030701754,0.0,1,5.0,3.0,0,0,5,0,0,0,0,0,0,0.0,0.0,fake
2047.0,71.0,0.034684905,0.0,3,10.0,7.0,0,5,46,0,0,0,0,0,0,0.0,0.0,fake
319.0,9.0,0.028213166,0.0,0,3.0,0.0,1,0,1,0,0,0,0,0,0,105.0,4.0,fake
61.0,3.0,0.049180328,0.0,0,2.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
839.0,24.0,0.028605483,1.0,0,3.0,7.0,0,0,13,0,0,0,0,0,0,148.0,0.0,fake
1375.0,65.0,0.047272727,0.0,3,10.0,9.0,0,0,43,0,0,0,0,0,0,0.0,0.0,fake
117.0,9.0,0.076923077,0.0,0,2.0,0.0,6,0,1,0,0,0,0,0,0,0.0,0.0,fake
375.0,6.0,0.016,0.0,1,2.0,0.0,0,0,3,0,0,0,0,0,0,0.0,0.0,fake
33.0,2.0,0.060606061,0.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
789.0,32.0,0.040557668,0.0,0,6.0,1.0,0,0,9,0,0,0,0,0,0,16.0,16.0,fake
104.0,4.0,0.038461538,0.0,1,2.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
135.0,5.0,0.037037037,0.0,1,3.0,0.0,0,0,0,0,0,0,0,0,0,22.0,1.0,fake
191.0,4.0,0.020942408,0.0,0,1.0,0.0,0,0,3,0,0,0,0,0,0,25.0,0.0,fake
248.0,8.0,0.032258065,0.0,1,2.0,0.0,0,0,5,0,0,0,0,0,0,0.0,0.0,fake
2187.0,92.0,0.042066758,1.0,0,9.0,9.0,49,0,24,0,0,0,0,0,0,0.0,0.0,fake
60.0,1.0,0.016666667,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,10.0,0.0,fake
562.0,8.0,0.014234875,0.0,0,3.0,0.0,0,0,4,0,0,0,0,0,0,70.0,1.0,fake
355.0,48.0,0.135211268,0.0,1,3.0,0.0,1,0,8,0,0,0,0,0,0,35.0,35.0,fake
391.0,5.0,0.012787724,0.0,2,1.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
306.0,4.0,0.013071895,0.0,0,3.0,0.0,0,0,0,0,0,0,0,0,0,50.0,1.0,fake
1009.0,156.0,0.154608523,0.0,0,9.0,0.0,1,0,17,0,0,0,0,0,0,129.0,129.0,fake
289.0,5.0,0.017301038,0.0,2,3.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
185.0,1.0,0.005405405,0.0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
40.0,2.0,0.05,0.0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
39.0,4.0,0.102564103,0.0,1,1.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
35.0,3.0,0.085714286,0.0,1,0.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
379.0,5.0,0.013192612,0.0,1,2.0,0.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
64.0,3.0,0.046875,0.0,1,1.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
112.0,3.0,0.026785714,0.0,1,1.0,0.0,0,0,0,0,0,0,0,0,0,12.0,1.0,fake
760.0,14.0,0.018421053,0.0,1,3.0,0.0,1,0,1,0,0,0,0,0,0,8.0,8.0,fake
68.0,5.0,0.073529412,0.0,1,1.0,0.0,0,0,3,0,0,0,0,0,0,0.0,0.0,fake
186.0,5.0,0.02688172,0.0,1,1.0,0.0,1,0,0,0,0,0,0,0,0,66.0,2.0,fake
284.0,17.0,0.059859155,1.0,0,3.0,0.0,0,0,0,0,0,0,0,0,0,13.0,13.0,fake
358.0,45.0,0.125698324,0.0,0,3.0,0.0,1,0,0,0,0,0,0,0,0,41.0,41.0,fake
759.0,9.0,0.011857708,0.0,0,1.0,2.0,0,0,3,0,0,0,0,0,0,227.0,3.0,fake
129.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
238.0,16.0,0.067226891,0.0,1,1.0,0.0,8,0,6,0,0,0,0,0,0,0.0,0.0,fake
1162.0,36.0,0.030981067,0.0,2,1.0,4.0,0,0,29,0,0,0,0,0,0,0.0,0.0,fake
858.0,38.0,0.044289044,0.0,2,4.0,5.0,0,0,27,0,0,0,0,0,0,0.0,0.0,fake
300.0,11.0,0.036666667,0.0,2,8.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
115.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
497.0,3.0,0.006036217,0.0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,74.0,1.0,fake
969.0,63.0,0.06501548,0.0,2,13.0,4.0,0,0,44,0,0,0,0,0,0,0.0,0.0,fake
642.0,20.0,0.031152648,0.0,0,7.0,1.0,2,0,7,0,0,0,0,0,0,89.0,3.0,fake
589.0,7.0,0.01188455,0.0,0,4.0,2.0,0,0,0,0,0,0,0,0,0,97.0,1.0,fake
597.0,14.0,0.023450586,0.0,0,8.0,0.0,0,0,3,0,0,0,0,0,0,78.0,3.0,fake
283.0,8.0,0.028268551,0.0,3,1.0,0.0,0,0,4,0,0,0,0,0,0,0.0,0.0,fake
122.0,4.0,0.032786885,0.0,1,2.0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
37.0,1.0,0.027027027,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
359.0,6.0,0.016713092,0.0,1,1.0,2.0,0,0,2,0,0,0,0,0,0,0.0,0.0,fake
400.0,4.0,0.01,0.0,1,1.0,0.0,0,1,0,0,0,0,0,0,0,75.0,1.0,fake
586.0,5.0,0.008532423,0.0,0,3.0,1.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
1229.0,38.0,0.030919447,0.0,1,28.0,2.0,0,0,7,0,0,0,0,0,0,0.0,0.0,fake
1224.0,11.0,0.008986928,0.0,1,2.0,0.0,0,0,8,0,0,0,0,0,0,0.0,0.0,fake
826.0,15.0,0.018159806,0.0,0,6.0,1.0,0,0,4,0,0,0,0,0,0,154.0,4.0,fake
124.0,4.0,0.032258065,0.0,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,fake
241.0,5.0,0.020746888,0.0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,69.0,3.0,fake
79.0,4.0,0.050632911,0.0,1,0.0,0.0,0,0,3,0,0,0,0,0,0,0.0,0.0,fake
373.0,11.0,0.029490617,1.0,0,6.0,3.0,0,0,1,0,0,0,0,0,0,0.0,0.0,fake
