age,income
44,113334
24,112520
32,99370
45,61830
38,137930
36,108356
55,70141
34,15195
23,112517
29,91689
43,51607
32,92479
18,114997
57,81162
59,21285
25,83344
44,40401
62,112716
40,99017
37,73877
42,116706
42,92280
26,83235
41,20139
46,85449
28,105476
27,33320
53,117734
52,26898
47,146479
63,117922
64,66860
21,31705
37,35353
48,88730
50,146157
22,132880
23,114866
34,123680
18,110410
47,44302
53,112776
53,33670
37,17424
28,127796
58,32888
36,122220
32,56394
42,18463
22,124830
62,58326
61,49019
40,146584
35,40270
37,122971
44,60413
57,81111
22,143751
23,19436
41,121422
30,138333
19,118849
60,56942
36,108937
22,67384
18,59706
24,80277
54,34976
35,141514
53,149116
27,79147
35,55532
27,39182
62,90077
18,45717
27,122866
30,51824
39,29186
22,61947
52,117889
51,118054
47,68430
46,77680
23,87023
34,44415
49,69598
34,103355
21,109961
38,69612
64,32365
48,20691
37,109590
37,19969
29,91767
29,20426
65,102820
28,125549
53,137917
63,55022
60,63507
37,76395
45,51434
40,100860
31,106353
58,148866
18,73005
45,99685
18,102741
23,76009
54,30852
63,79300
56,93274
46,145575
52,56832
57,61092
42,57652
52,18720
18,39371
59,144792
63,67616
40,145546
65,45326
53,19183
50,83478
34,96271
32,66222
64,136262
37,49139
65,48763
18,148470
34,100794
32,85440
58,120147
23,114895
34,116697
49,37617
51,44875
28,84154
62,60367
57,38409
63,25053
27,27947
47,30646
41,145792
36,92479
27,19170
50,88595
44,47020
46,118038
37,37752
48,20060
58,62100
59,74243
33,29035
48,99067
49,119988
49,104027
48,21703
29,105890
31,125364
39,25938
40,138743
49,112509
58,81441
50,138145
19,142763
27,61266
46,39572
54,31298
23,57545
29,48655
35,46549
60,145201
39,91237
59,103911
41,87216
59,86693
59,30002
49,58005
18,38058
20,27209
42,47845
22,69763
42,124162
26,34458
51,81601
48,136621
32,97663
47,114314
63,95991
25,86231
23,36095
42,87132
45,44450
19,122703
25,125158
25,109993
46,115243
60,106654
54,27398
58,84488
19,15155
43,64427
28,71069
32,17001
41,119252
32,62314
50,97638
25,94265
24,88755
57,138944
44,117918
23,23985
21,47930
62,59113
41,79971
50,48880
61,62093
56,18608
51,140831
51,102969
61,75405
43,41178
34,131918
26,76194
25,79176
29,31011
47,27577
54,56631
26,90897
62,52772
64,131018
38,58051
32,139164
27,91430
54,96676
29,100398
54,22834
43,125547
54,50192
49,99174
40,29008
43,127545
53,88084
30,38076
27,64618
46,68255
21,37474
21,97264
38,127540
44,112764
51,40953
37,128538
63,74317
59,149452
30,36487
50,15678
60,92339
39,82915
45,114681
46,62968
38,138749
25,20073
44,136199
49,15510
60,71393
48,111173
36,92525
49,58264
45,76589
61,20266
61,68370
50,142135
28,123407
63,107004
56,104582
55,143117
43,145131
60,26972
47,93246
60,87653
19,111615
60,26748
28,145738
29,95313
25,134890
24,104527
35,20216
31,68749
37,16239
39,136894
41,26827
51,100667
50,27150
40,149294
33,46244
33,98773
63,48630
64,16844
55,125217
22,110187
62,28725
32,73933
51,88370
25,106385
32,34451
41,69615
22,30516
34,105510
28,73317
19,31686
61,21487
23,137045
57,62713
40,22485
63,27979
52,18733
28,93600
28,103336
41,84261
56,95416
19,104685
19,124320
55,79226
60,34127
22,142306
48,67704
38,114612
65,92189
24,103658
54,25098
57,73648
34,15722
63,87188
44,132011
49,27904
51,106096
53,56753
50,75407
59,29621
42,63950
32,139139
53,45464
46,130979
26,107827
56,43055
63,47289
22,89671
60,64126
58,90653
24,92495
39,71519
25,46671
60,33223
40,56515
55,123939
62,77163
61,92181
64,102140
30,145053
56,78548
62,123397
46,42886
57,141916
29,78788
58,17718
49,87582
23,51085
38,142200
29,69516
38,51586
37,131234
65,31338
65,44089
53,104627
52,45527
49,125623
55,64961
47,113195
31,130102
43,95580
28,89215
18,99530
18,134750
23,65874
65,69716
22,62740
55,123384
56,122583
48,125849
25,132957
40,108962
37,141562
29,57543
24,67251
27,117570
37,67184
47,33680
56,126833
63,111287
34,59368
32,73782
47,98812
43,112640
54,27684
20,16976
65,103807
20,93518
38,137062
52,123114
28,32011
39,67445
56,144386
64,122010
59,76358
24,65332
47,96541
28,118108
46,62116
48,149174
52,131313
37,45242
32,63845
28,73082
34,75699
27,26714
53,135475
59,47484
21,31666
46,73124
55,105087
46,149127
30,94584
57,113816
18,25802
38,91383
41,107733
63,118618
31,62430
23,87638
19,57650
50,78869
41,69011
54,72522
35,105043
40,53339
49,69631
45,36195
36,72008
61,113381
22,146227
64,106665
55,73307
56,111716
64,31803
26,99325
64,47681
22,49323
59,68299
18,67302
46,53356
63,107728
49,76692
64,40294
35,148996
61,56559
65,20114
55,100173
49,87419
48,42126
62,65370
50,128919
25,113334
20,114416
50,62120
65,126343
21,104861
65,128343
48,110458
58,30169
22,145221
23,100307
20,59079
62,49787
30,111921
59,119358
45,56400
51,76923
39,118433
20,107541
48,23349
18,60542
45,133153
37,149794
56,108255
56,58415
64,117358
46,122985
28,137520
65,95809
35,48591
44,27704
49,146451
35,17267
18,133824
51,118649
60,62380
54,57626
64,100905
49,146087
33,123752
34,59409
32,104967
47,105243
65,141768
26,126932
60,82619
26,120768
29,116446
40,33990
45,28289
59,36249
63,111111
48,46483
60,44909
48,16140
30,98932
32,71039
21,73581
41,34519
37,65841
41,32216
65,50513
46,49172
24,31101
43,16924
23,57058
19,77517
54,57749
19,91423
60,36246
26,15593
44,84074
45,87005
19,128872
47,111476
30,129258
49,78366
52,145502
32,106281
21,22643
65,144699
29,16259
35,79381
28,23413
48,69619
49,50901
37,33347
28,97994
50,72836
58,124988
51,101265
35,16378
22,22835
25,51926
64,45102
31,146859
24,78452
44,29224
63,104905
39,63812
60,131154
59,15525
44,17702
54,48485
26,31910
43,62404
37,30185
22,61357
49,82721
41,90000
37,108070
59,147462
39,35249
50,33256
29,80773
63,80726
31,32373
18,134370
54,98994
51,50225
50,37229
48,88649
25,89075
24,125477
50,55556
21,143365
48,74238
39,38061
53,16221
40,77563
54,124389
28,32444
48,46081
33,41792
26,28768
43,29330
50,140871
22,134771
53,100405
42,61656
63,51708
44,129804
44,115890
32,127988
62,19206
58,61556
46,39290
41,62964
59,121358
59,19071
64,46139
63,98244
63,103837
35,96836
51,45544
39,117996
25,104328
30,16351
63,67670
28,112661
45,50831
29,143772
61,90398
32,124730
19,64955
25,91873
32,110889
22,22860
40,72781
64,64356
62,60908
33,69119
39,105872
24,23873
22,99812
51,72099
37,32400
32,84936
61,70880
45,129774
29,62803
23,79013
59,113522
42,57035
21,89065
34,135981
42,107008
29,126324
43,17149
58,68968
31,124344
57,29789
29,48684
37,141836
31,108727
23,61546
61,132423
40,90577
60,109600
37,128080
34,107676
59,48283
42,49594
18,53754
42,36448
24,30316
43,23199
18,79164
24,70019
58,132900
20,46920
54,26051
39,65467
33,115527
24,43538
33,85288
24,114319
56,93952
60,65255
58,73743
62,21683
18,96863
28,132952
48,21914
62,52668
37,97647
32,92060
53,63789
28,38343
38,148512
50,118019
37,29519
18,106696
31,89359
64,93956
37,76338
64,48829
30,50614
47,18086
49,92992
52,25994
51,62327
34,132107
58,101926
43,81895
37,120566
54,113597
43,36070
29,146349
32,44539
43,58215
50,68397
60,96355
50,44834
50,85569
52,60376
33,123672
57,31050
62,68589
53,36744
43,38774
27,55183
54,62945
30,120507
28,92122
55,121839
31,31324
54,17851
56,125568
60,104297
26,140699
49,71666
57,96732
63,143600
46,149539
40,16936
30,20752
52,30596
43,67166
24,41441
25,42563
31,55224
20,81295
64,86169
55,25639
34,51618
35,85047
43,59336
60,121275
63,90044
29,36521
64,35038
44,59091
35,117040
27,80148
27,139840
20,53469
20,59117
36,112336
54,102305
20,79498
49,77054
34,107906
55,19973
49,112852
54,27299
26,96104
19,121326
26,33510
35,31479
37,121496
41,54890
42,61107
55,65561
35,142508
19,40649
34,63929
22,25906
64,112353
30,69798
48,23377
19,58571
20,67374
35,91614
30,19426
53,146992
49,85390
35,129362
35,128342
57,134060
32,120213
26,121196
27,126253
59,31534
55,19128
39,129530
35,54604
51,144469
52,110805
48,73586
30,128436
29,70568
21,139891
35,140007
61,25387
24,15962
58,113516
56,112570
29,62052
60,50790
21,87204
29,79232
61,83659
55,49510
63,125108
41,71787
18,146295
28,64888
29,33282
65,70594
50,54643
34,82259
40,142919
28,146132
29,98775
60,118115
19,87360
24,144804
40,33742
64,125573
23,43959
53,30914
36,115478
61,124881
31,21643
19,56406
54,138704
37,36533
51,115337
52,116209
62,90170
38,143756
50,21165
51,112974
47,47189
25,76328
23,113181
18,67465
50,70646
26,80886
23,130090
50,57320
22,128463
52,48324
65,143705
34,116127
40,38438
19,140083
19,19613
28,31525
22,72355
63,90773
40,119222
63,61704
61,51298
50,54260
47,60485
18,35642
64,20352
28,52999
48,35270
65,109036
30,147084
23,123766
32,127477
42,105022
49,92397
63,82144
34,75593
39,117202
37,95180
53,76381
19,73798
42,15068
41,110330
62,106285
39,60661
42,131004
61,115139
61,27366
59,108840
52,48242
54,105866
26,90219
27,126305
34,147803
49,139420
56,95153
60,114404
42,70503
55,98711
32,97372
59,31948
46,18516
18,34644
18,49271
58,106000
38,56039
37,44177
59,75655
28,134103
22,93331
34,75733
34,125629
27,104094
46,61915
33,77668
19,15576
56,99330
20,59385
58,20282
45,45992
44,107593
35,79403
60,40591
48,78329
45,90412
32,108071
62,58374
59,120182
31,117543
20,45650
62,126935
31,16092
59,25541
43,34989
21,52933
34,116958
42,145346
52,50272
30,68018
29,27918
59,27599
39,17752
37,19941
57,125127
28,24739
18,105154
35,146655
37,138622
48,67032
24,135683
24,17798
33,76636
20,103151
52,55619
36,100122
18,144043
44,94129
40,57776
18,85334
42,143926
34,17885
50,128975
44,141507
37,60593
50,96315
35,71329
50,137461
41,25095
49,124767
19,68025
20,85089
40,39638
61,25031
54,26698
27,83113
22,101132
55,78418
31,127153
26,95286
34,143986
56,73753
60,37911
46,129514
49,118335
63,121637
59,43319
37,108385
54,89725
41,127121
54,107117
47,53367
35,54500
65,64643
59,54374
34,91596
27,40085
35,144024
57,35307
20,117716
27,38206
32,26145
31,47321
22,78580
35,122131
28,119066
58,48460
57,123637
25,99850
37,85059
57,107362
36,111364
23,140488
32,25658
43,43683
32,67320
52,52922
32,75235
29,42966
36,90793
22,32791
51,87153
23,132161
20,88771
60,66038
44,120133
24,106797
21,59319
51,149711
45,31840
38,83919
58,93271
36,88293
38,47942
45,106797
43,98034
28,86257
55,67484
49,124200
39,83166
48,79645
36,70073
51,59001
54,71714
46,92444
62,83943
34,44222
61,139114
19,63483
28,106709
45,94903
45,31247
30,118804
19,28013
18,64490
56,58932
46,50081
26,15495
55,37814
64,53033
20,55805
33,114000
24,38923
29,118532
37,90637
43,104664
35,129545
24,109208
65,52801
50,91445
22,68567
37,129278
21,22430
56,22200
19,42404
20,145608
22,46651
44,90356
49,148631
64,140539
29,119798
52,16723
59,118220
46,97416
41,61073
22,100729
33,136181
32,136117
42,46121
59,119753
61,15012
42,82784
45,38928
60,48597
41,107375
51,140795
40,149362
40,114532
23,137608
43,128924
26,90578
28,67860
46,71451
35,99042
43,47000
18,50830
37,24658
34,36366
35,36268
62,53408
31,28489
30,102031
29,61562
26,126283
62,88623
61,143569
18,148644
32,130150
54,48492
55,37101
34,143155
32,37352
42,143826
18,111378
22,98721
33,123076
26,112083
25,90416
42,34087
52,80072
46,139067
44,107367
29,126016
21,137542
18,136250
36,99018
19,81174
55,26657
45,131894
31,108606
25,128909
33,138778
20,142952
61,112188
23,125254
65,127208
36,81141
33,89510
48,84136
50,64105
61,122210
55,46708
46,42848
46,106858
22,79803
56,42939
46,129563
19,102129
21,50684
33,134712
47,89922
65,114566
61,59268
52,141674
35,35349
18,141201
43,48078
25,136734
53,20159
28,140735
34,63092
57,139058
39,144303
48,85262
57,18315
36,70503
50,17401
41,139291
60,37287
41,46893
52,99433
43,25723
57,78225
18,41242
47,104486
20,33934
23,37333
58,15502
35,40753
46,58894
51,90569
21,39080
25,81439
62,106991
29,39757
65,124347
25,111612
44,34407
52,93279
64,143948
54,146433
25,143540
36,135644
36,148367
50,122980
36,41366
55,141542
65,112468
22,39835
37,109613
61,75201
21,76076
64,54037
38,57050
28,53145
26,25914
35,34524
40,21572
38,70183
22,62441
38,32770
51,111170
49,73597
35,109081
42,131216
46,61006
52,20405
47,57560
60,114121
31,26230
60,116793
34,28359
40,125621
48,96455
41,72350
22,54023
61,127656
46,128715
43,107849
27,63047
31,107407
63,95096
59,120592
32,85600
61,73821
49,24993
53,36631
35,38956
43,69887
32,135262
35,43874
52,36652
18,109857
43,56570
20,141237
64,88464
57,139660
32,103250
26,56318
49,69522
40,66669
34,99837
48,91293
53,36606
34,99181
28,139250
26,43780
64,64566
60,66387
22,101303
33,51908
55,114885
21,62268
42,144592
47,111937
30,134744
55,77298
42,28767
21,61988
21,99784
32,102369
45,29227
63,22471
42,148576
42,28155
33,52910
40,110160
18,123521
59,70798
37,144559
38,19034
62,44547
29,144099
35,111174
37,127526
39,81476
24,20180
34,15374
60,46445
40,131420
49,65611
35,69019
45,86816
61,40528
19,31602
35,41584
48,89069
39,88012
63,41343
56,147053
52,106230
55,87625
60,76983
37,74116
29,93763
50,31045
47,91854
56,84512
35,52772
38,86066
20,41918
65,21261
61,127010
58,76404
36,28803
56,131255
22,18244
54,73237
28,103453
33,135890
53,36613
57,148931
62,51795
32,103333
55,95529
19,20824
27,117148
18,126621
22,53948
48,37047
54,16067
19,60850
30,17316
46,60662
21,148774
61,123535
30,88844
40,129720
37,131927
18,135405
26,122327
48,40378
44,23911
49,78403
39,79566
46,49321
56,45347
56,77666
51,17021
43,140799
50,135022
28,109002
32,115067
56,63177
48,138073
33,129893
24,122407
24,32096
22,36846
42,41424
31,131938
50,110339
28,113313
30,111370
20,20576
30,149354
49,85654
58,87515
44,78049
30,102875
64,21177
52,84641
28,51241
26,130628
24,44323
57,93272
48,130505
36,130159
34,68429
18,47268
30,15289
24,40037
37,103591
41,122419
39,17950
25,138000
58,31487
29,52807
64,55902
37,86401
19,72570
42,66054
58,17298
49,89653
27,37038
53,120248
47,101082
30,60242
60,15763
55,43277
35,58935
58,128732
42,92872
43,22785
49,41482
54,78173
21,82730
33,30979
33,85154
20,76424
25,111393
60,119329
57,72550
23,35922
52,94673
59,43226
59,105146
63,132413
35,98543
26,127663
61,98119
53,49034
34,142956
54,124682
57,40263
25,82255
41,81681
50,68284
61,129372
44,48853
22,73778
51,136608
28,116594
58,114742
38,21038
61,83789
37,102301
64,127874
64,52212
58,76572
21,32050
45,27595
54,22605
56,81238
29,56286
23,63894
21,52025
55,40994
45,70681
65,43151
31,90173
46,18416
21,108608
42,37983
42,139288
33,117248
56,66750
35,50820
36,137801
56,141295
48,77597
64,23983
33,131703
49,93714
28,71087
28,129718
63,141961
59,130727
56,53157
60,77160
47,26883
47,86263
50,87400
59,149767
56,106228
59,137903
29,36518
63,135161
52,88555
63,60733
50,109887
22,116412
49,101948
44,136270
57,76413
53,54772
51,148498
51,146118
49,140124
42,89950
20,54603
61,73880
36,17841
55,53450
22,132467
47,148794
30,44870
31,120825
38,140196
52,88344
27,112472
51,111014
46,19549
29,140619
60,104627
27,147373
48,111306
61,32968
61,115892
35,91758
52,124711
63,109654
46,66642
25,99112
33,53459
59,134003
47,30383
28,18604
60,80623
22,138347
60,62132
42,108419
34,113892
42,144427
56,143035
47,51363
34,56689
33,87372
24,76908
43,95086
50,43428
51,35323
64,45246
42,137119
60,108254
23,79836
19,79321
56,53154
33,20336
60,143244
52,23200
53,50219
26,104603
46,59752
28,29015
59,69415
55,55998
64,69389
33,125333
20,96973
23,97501
23,40722
55,85453
19,108560
21,34878
38,88015
54,29789
29,101311
59,143699
48,134910
48,72609
54,116635
55,52658
64,113933
23,77376
61,145166
58,96640
48,119125
44,54914
21,50469
40,143844
57,135181
26,77870
33,71972
56,124626
60,26715
57,102478
34,79140
19,17589
53,148155
20,76749
19,131493
44,131174
49,89826
40,69410
41,26315
56,135826
39,68005
49,66373
63,17828
45,99196
34,67960
18,110369
64,74730
35,49175
65,45402
54,114560
39,125717
26,76563
22,84308
56,49490
19,44419
30,58969
41,81796
28,76354
43,44388
30,96295
23,61649
61,58883
47,67295
44,88892
41,41267
38,101688
43,80686
43,41715
34,71912
61,122720
33,70172
49,142711
35,31064
52,51656
32,36100
32,142327
60,112133
64,122324
34,38784
46,20588
57,65729
26,64703
24,105378
61,146559
55,76786
44,83599
55,149028
31,128059
59,113462
60,145512
37,82556
36,18535
65,41013
42,50461
54,111168
34,65705
36,121528
65,75680
45,98262
54,43111
22,78762
33,69320
29,63648
24,120598
23,81055
43,136180
42,135093
24,109203
21,125598
31,29905
33,77249
46,115412
21,67011
50,102687
53,69144
53,21203
51,53703
49,37669
58,25656
30,79719
54,25868
34,95270
64,62200
27,112221
60,116272
35,22709
32,22911
52,145018
36,21084
42,61926
64,121670
21,113364
19,81427
28,91443
46,88840
33,132384
40,106184
22,24374
27,94422
31,55092
19,18236
28,141985
33,126162
58,83108
59,93363
26,71376
48,107393
57,52278
48,132458
52,46831
33,71164
21,131805
43,51069
29,30320
43,147799
50,19101
23,100839
25,92290
61,82290
21,50317
47,69172
56,23250
34,107579
59,66794
64,108011
41,100351
64,44656
48,46985
40,61520
27,21955
53,76013
29,81673
60,31518
61,65503
53,57800
18,106229
34,73749
58,38163
41,120986
56,35055
26,52539
18,87793
44,148323
36,125120
42,84494
49,92920
42,37465
21,35044
27,111070
65,126480
56,142569
28,140777
44,62165
56,139471
37,61218
52,133323
65,53819
29,140807
28,24559
41,133219
18,92375
59,54914
52,101543
25,51400
64,143833
46,32174
40,103889
33,99267
31,71583
44,141558
51,98234
41,31099
59,137952
52,139972
34,122993
18,20057
46,56992
47,148481
39,65411
39,95695
57,66419
38,50848
39,25112
51,105695
55,104879
29,19371
51,37407
36,58166
65,88725
43,67874
50,49652
55,120670
47,46043
35,54173
53,74859
32,116658
19,78157
54,40315
64,136354
26,30605
28,53560
38,72592
19,110857
61,103654
26,63915
57,47701
33,131082
58,40269
42,91459
52,109579
35,45047
53,29084
48,69265
41,60071
29,73787
55,52251
61,31337
51,29365
52,118563
56,35172
63,139370
63,134018
47,120946
39,27907
31,121945
18,61341
27,51746
49,25257
63,103679
49,85546
24,102755
58,110039
57,83349
40,103297
32,24840
31,30639
58,112096
44,149461
23,55478
45,50886
29,95097
52,40724
51,114467
62,102263
56,84592
59,34812
27,23827
18,71729
31,48315
20,41386
61,149064
29,115516
58,139973
21,67446
25,18646
31,47045
46,47710
35,68644
60,56884
24,52473
46,45684
41,19363
48,49903
63,106856
53,139568
40,136185
50,97199
63,94942
25,62575
48,76501
63,135945
43,36668
46,94081
49,79398
34,122985
30,110662
23,67119
18,38091
36,137097
57,45461
57,97601
20,149751
21,26932
21,64841
64,21011
29,80632
24,19431
49,46588
54,115344
51,105773
60,65422
25,35408
44,75097
61,118247
26,148662
56,130835
58,114118
52,30014
19,18892
49,113188
35,75489
27,21659
34,109604
41,32896
61,36174
36,69376
54,65540
22,101624
32,98409
42,69203
22,42835
33,119681
34,138477
30,55454
44,96295
22,106183
19,29001
27,40856
38,30230
33,126936
30,117907
42,78285
47,81928
49,15141
32,116939
21,79666
39,20646
60,47072
52,52460
53,90516
27,140010
19,147591
21,97263
37,84726
37,90149
34,32705
32,84907
24,22772
45,115865
44,66612
52,44120
60,29683
20,130525
40,133527
54,35902
49,48876
47,144279
30,124014
46,75013
18,79305
46,119100
62,38779
24,32563
47,17291
47,107271
41,40355
34,16414
50,139361
23,56910
58,34655
52,59666
26,124415
62,24159
57,140118
30,126712
25,131388
38,114997
48,39481
26,85054
31,74485
37,29542
41,140637
50,143506
59,55654
54,100198
57,26636
58,92777
27,16045
27,59421
59,135081
38,46891
21,31392
27,142769
57,60900
34,76398
29,45429
59,38905
37,112978
64,101284
55,98942
28,73099
21,95280
24,106517
44,131960
20,99234
19,75324
65,74944
28,63988
55,75214
19,74974
56,131428
46,121867
21,51367
20,39378
31,125186
39,75532
39,101447
60,16464
50,83663
38,53237
44,116558
42,135523
21,79858
60,66085
39,124189
41,32148
23,41340
44,115029
52,123477
52,63514
20,20990
44,132072
53,123629
23,30822
20,16904
55,104849
65,79211
26,148873
20,132707
39,95697
39,90312
28,71407
59,107344
58,34906
24,81981
20,93802
20,33134
20,44954
24,49125
41,106177
63,102322
39,143700
65,36138
53,117562
61,83201
22,84869
44,120922
24,29683
37,91941
63,100926
26,111694
30,132408
58,137284
62,73405
45,32377
34,27057
60,64416
33,139800
48,104876
58,28480
49,108784
41,33608
64,117763
63,52356
18,109613
24,36572
23,87841
39,149827
38,121788
27,53094
41,147891
44,105128
18,100067
38,144729
55,78728
26,21314
42,100824
23,108436
30,33289
38,103836
31,77839
25,67848
55,57500
43,142048
25,109487
42,92693
59,143863
29,137274
18,43552
23,33246
33,128094
56,16788
50,140847
65,64225
63,104552
48,114526
37,18707
32,82854
44,100222
64,104403
26,84302
41,22155
51,53709
53,75598
49,108791
31,90494
30,147380
63,46157
65,119217
32,54025
27,142630
33,119890
48,120970
24,94823
46,55641
55,93642
28,132374
31,59404
22,120496
18,91219
25,141341
49,127634
30,28756
65,60730
65,117801
55,18463
44,16997
41,108124
34,73518
27,141341
65,33877
18,104102
47,54285
63,101259
21,106645
41,119717
59,98286
53,34671
57,46819
56,54544
18,19460
58,94998
24,97499
38,132191
44,55650
44,137477
52,58100
56,78093
29,131766
21,92515
18,40881
47,62919
23,149981
55,34331
51,116696
40,68773
43,55230
31,146057
22,68144
24,86318
30,52226
48,67110
27,131598
40,107466
43,39975
26,132712
42,130177
38,55873
24,103517
18,44728
19,92724
65,60514
23,131106
39,142191
37,45079
24,99065
31,92282
31,66505
25,67786
52,129777
55,37825
40,38056
39,133745
38,64397
33,35375
41,140186
23,141918
28,37580
22,98430
43,136743
60,94516
55,75806
26,127230
42,124970
41,29037
23,134850
45,58317
22,94320
28,62775
56,107515
36,50233
62,132887
25,125594
58,78904
23,94401
44,94442
49,105753
25,41193
25,55043
20,99336
20,87652
43,142745
46,67592
20,80405
58,100571
48,100494
31,122974
53,45851
39,41525
30,38892
63,37931
20,109896
42,106012
41,17704
21,90368
27,143776
22,33228
62,104420
32,65722
41,90203
18,112894
46,79212
63,38904
43,53671
35,56652
22,108492
57,87996
36,58206
44,37399
18,118998
34,66361
52,110811
25,148261
23,148198
52,42031
40,141901
45,20234
24,135266
41,30551
33,98139
53,107233
60,109577
53,138048
56,133449
56,98383
35,67704
58,23617
50,45112
62,39038
38,35602
59,33274
42,133087
65,63958
52,34973
32,41365
55,34910
65,103454
23,37694
19,77219
18,34676
54,28669
25,145731
53,90927
31,23782
18,137540
55,122183
61,30648
48,38149
44,35497
19,43340
22,25467
38,22290
36,48555
44,80047
39,101979
55,102184
45,32107
25,127797
29,110871
29,68079
54,82104
41,64253
32,46838
34,69338
64,77923
54,133608
43,137761
40,106797
27,135799
23,65706
23,55989
18,92907
37,99293
47,84450
18,59192
30,81167
47,88578
41,146706
61,106911
39,102571
64,55917
61,102045
27,71720
24,26333
60,92011
27,129646
60,78822
59,94997
43,113663
19,70814
45,93078
55,93383
45,145275
25,74989
27,77465
29,69067
65,149989
33,98955
26,128164
29,121306
45,22823
47,55480
39,42380
30,29567
29,64198
26,44837
47,29230
41,59188
57,96581
63,52237
62,137445
21,148615
22,24380
61,124244
41,84047
48,149413
57,79811
55,58540
27,76314
58,107653
34,134785
41,26214
47,75314
51,65826
60,49495
57,31171
22,119647
45,119256
18,123617
50,126413
28,113979
29,61970
50,131762
30,149019
21,54076
65,97756
49,32889
29,80967
61,93735
36,23103
36,126091
26,29638
18,86490
40,111272
38,41710
58,94849
49,50664
59,49224
39,49091
52,127788
36,105888
24,141846
50,34457
63,26506
36,21098
51,103165
29,88683
45,127338
42,39398
48,47879
58,27911
43,37434
61,76252
47,136148
54,134649
46,60108
27,41096
54,136829
54,120096
59,22498
61,52908
51,148453
44,95034
59,117673
51,123325
46,97831
22,123936
26,121645
42,34765
42,31053
23,117802
29,138712
28,140897
39,68368
29,41799
45,53210
37,139925
65,76329
27,113036
56,81386
32,133349
63,136420
64,70348
59,47467
33,97934
34,74688
53,106739
31,143250
24,43240
57,64373
65,134053
47,25148
38,79691
35,85678
55,42677
39,80473
47,69657
53,82823
35,85665
57,47031
62,77749
27,53678
28,106468
48,72733
65,72568
32,32251
20,85575
50,35541
54,41061
32,68538
37,79943
46,100934
28,57597
36,137269
65,121573
23,71274
45,109811
43,68183
52,110490
23,36209
49,125006
25,51606
58,133832
32,137625
58,114642
25,65297
33,146281
35,19306
37,126368
65,129654
20,103406
19,68381
40,56984
55,136076
43,38062
56,109661
65,90061
62,88424
60,40146
51,96127
54,70529
31,23568
52,122811
57,126792
45,111077
54,28356
24,113369
59,99016
41,122510
50,33012
45,127116
52,61843
45,121007
44,60524
19,78647
37,125480
55,29236
22,100983
21,41916
20,91078
54,56035
35,124710
45,81053
58,127364
64,18619
58,57695
49,121855
31,108527
25,134568
19,90952
30,22619
42,47334
32,85479
45,43898
65,118885
42,118857
33,62832
62,54753
25,23248
45,147499
27,89554
31,103884
19,97651
47,136386
58,44121
50,110420
19,98281
53,121379
59,108080
33,80254
45,144639
38,92089
57,69144
25,140566
53,21578
37,135491
31,145873
29,84917
62,44886
26,145513
49,50571
24,96194
60,20618
51,86221
65,65899
36,101316
19,60465
32,33576
32,91094
65,54816
55,30123
56,107505
24,51688
31,76365
40,86591
56,72616
45,58725
57,67749
56,19047
51,115668
35,125399
29,130335
49,127091
43,62675
56,108428
60,110412
18,128354
18,127892
41,19715
25,130328
48,67836
47,147805
42,134442
25,80930
40,68610
18,92890
31,55539
62,85632
21,73128
27,85359
43,141284
29,148869
19,18053
44,146399
21,59394
21,67266
19,139001
26,146178
58,85292
18,24998
20,35811
42,28851
58,129598
43,115289
23,15630
31,16366
33,90427
51,56573
36,139366
35,19605
25,124393
24,73235
38,82102
63,87984
34,37517
25,109688
45,64943
64,60591
55,23492
41,61211
46,21176
57,140531
41,95449
31,68431
26,41190
30,95645
49,52137
29,52530
49,40709
28,23960
61,71464
55,63595
23,79278
33,20971
53,80237
46,42157
32,48776
57,147955
53,133493
40,131698
27,37423
64,59886
32,144546
29,71221
48,51217
44,58464
21,80780
25,86280
24,100709
45,131314
65,94078
26,115450
44,82921
61,107903
32,58945
36,145785
44,124905
31,16783
65,142010
27,19893
56,49793
48,30533
32,101317
43,128396
26,77150
24,66609
31,137876
38,71093
44,134908
45,103934
37,70679
35,144839
52,144476
32,137003
56,74624
40,49598
37,133432
45,142401
54,137161
46,114413
32,19456
53,34717
62,98178
39,83908
50,107016
59,108827
18,41964
26,90820
24,36372
33,52043
32,86203
26,77624
55,148101
61,85097
49,69238
55,108707
50,143995
51,77907
64,66147
37,142986
21,60815
62,19561
44,38064
60,98831
35,28355
41,133015
58,128031
29,127473
18,29421
59,55505
61,34692
23,68469
54,84472
25,85255
34,112514
33,117012
61,15156
52,130505
22,146534
54,141710
43,68574
48,72688
24,96390
32,113621
31,140284
44,56189
19,101017
55,85853
32,63480
18,39736
45,99121
53,19732
42,101818
60,43169
64,138334
54,39400
23,105113
62,16885
45,123644
25,92516
59,145265
61,18898
53,121990
46,142384
43,64756
27,20321
29,52247
50,73292
24,140514
52,63785
49,105959
39,99738
30,124714
23,138852
22,73805
44,126326
49,145100
21,45108
62,147210
23,111062
63,82651
20,74224
47,39132
41,39299
58,68569
40,114972
23,148881
23,26439
57,88621
52,60879
49,19862
23,21493
28,107716
41,98201
36,21695
48,57558
43,66444
42,56906
51,30217
32,129577
64,35323
38,48164
23,88748
38,57958
32,18592
43,124809
62,55220
26,75525
36,82597
61,148113
65,141557
57,49018
37,85176
21,105943
61,70722
45,108296
48,92394
54,54346
33,92470
27,99393
